N° medida;Fecha;Voltaje Shunt;Voltaje Bus;Voltaje total;Corriente;Potencia;Memoria Libre; Memoria Usada;Memoria Total;Proceso Node
2433;2020-12-06 03:38:23.438;h;h;h;h;h;608372;339932;948304;No Activo
2434;2020-12-06 03:38:23.671;h;h;h;h;h;608624;339680;948304;No Activo
2435;2020-12-06 03:38:23.905;h;h;h;h;h;608592;339712;948304;No Activo
2436;2020-12-06 03:38:24.167;h;h;h;h;h;608616;339688;948304;No Activo
2437;2020-12-06 03:38:24.430;h;h;h;h;h;608616;339688;948304;No Activo
2438;2020-12-06 03:38:24.664;h;h;h;h;h;608600;339704;948304;No Activo
2439;2020-12-06 03:38:24.897;h;h;h;h;h;608648;339656;948304;No Activo
2440;2020-12-06 03:38:25.131;h;h;h;h;h;608844;339460;948304;No Activo
2441;2020-12-06 03:38:25.394;h;h;h;h;h;608844;339460;948304;No Activo
2442;2020-12-06 03:38:25.655;h;h;h;h;h;608832;339472;948304;No Activo
2443;2020-12-06 03:38:25.890;h;h;h;h;h;608808;339496;948304;No Activo
2444;2020-12-06 03:38:26.124;h;h;h;h;h;608832;339472;948304;No Activo
2445;2020-12-06 03:38:26.359;h;h;h;h;h;608840;339464;948304;No Activo
2446;2020-12-06 03:38:26.622;h;h;h;h;h;608540;339764;948304;No Activo
2447;2020-12-06 03:38:26.885;h;h;h;h;h;608740;339564;948304;No Activo
2448;2020-12-06 03:38:27.118;h;h;h;h;h;608832;339472;948304;No Activo
2449;2020-12-06 03:38:27.354;h;h;h;h;h;608872;339432;948304;No Activo
2450;2020-12-06 03:38:27.586;h;h;h;h;h;608868;339436;948304;No Activo
2451;2020-12-06 03:38:27.846;h;h;h;h;h;609096;339208;948304;No Activo
2452;2020-12-06 03:38:28.079;h;h;h;h;h;608876;339428;948304;No Activo
2453;2020-12-06 03:38:28.313;h;h;h;h;h;608616;339688;948304;No Activo
2454;2020-12-06 03:38:28.548;h;h;h;h;h;608364;339940;948304;No Activo
2455;2020-12-06 03:38:28.806;h;h;h;h;h;608348;339956;948304;No Activo
2456;2020-12-06 03:38:29.040;h;h;h;h;h;608380;339924;948304;No Activo
2457;2020-12-06 03:38:29.277;h;h;h;h;h;608372;339932;948304;No Activo
2458;2020-12-06 03:38:29.511;h;h;h;h;h;608616;339688;948304;No Activo
2459;2020-12-06 03:38:29.770;h;h;h;h;h;608348;339956;948304;No Activo
2460;2020-12-06 03:38:30.004;h;h;h;h;h;608616;339688;948304;No Activo
2461;2020-12-06 03:38:30.239;h;h;h;h;h;608600;339704;948304;No Activo
2462;2020-12-06 03:38:30.473;h;h;h;h;h;608616;339688;948304;No Activo
2463;2020-12-06 03:38:30.732;h;h;h;h;h;608616;339688;948304;No Activo
2464;2020-12-06 03:38:30.967;h;h;h;h;h;608600;339704;948304;No Activo
2465;2020-12-06 03:38:31.201;h;h;h;h;h;608608;339696;948304;No Activo
2466;2020-12-06 03:38:31.435;h;h;h;h;h;608372;339932;948304;No Activo
2467;2020-12-06 03:38:31.695;h;h;h;h;h;608372;339932;948304;No Activo
2468;2020-12-06 03:38:31.930;h;h;h;h;h;608356;339948;948304;No Activo
2469;2020-12-06 03:38:32.164;h;h;h;h;h;608372;339932;948304;No Activo
2470;2020-12-06 03:38:32.399;h;h;h;h;h;608356;339948;948304;No Activo
2471;2020-12-06 03:38:32.660;h;h;h;h;h;608388;339916;948304;No Activo
2472;2020-12-06 03:38:32.895;h;h;h;h;h;608356;339948;948304;No Activo
2473;2020-12-06 03:38:33.129;h;h;h;h;h;608380;339924;948304;No Activo
2474;2020-12-06 03:38:33.362;h;h;h;h;h;608420;339884;948304;No Activo
2475;2020-12-06 03:38:33.623;h;h;h;h;h;608404;339900;948304;No Activo
2476;2020-12-06 03:38:33.858;h;h;h;h;h;608380;339924;948304;No Activo
2477;2020-12-06 03:38:34.091;h;h;h;h;h;608388;339916;948304;No Activo
2478;2020-12-06 03:38:34.328;h;h;h;h;h;608624;339680;948304;No Activo
2479;2020-12-06 03:38:34.589;h;h;h;h;h;608380;339924;948304;No Activo
2480;2020-12-06 03:38:34.822;h;h;h;h;h;608128;340176;948304;No Activo
2481;2020-12-06 03:38:35.057;h;h;h;h;h;607860;340444;948304;No Activo
2482;2020-12-06 03:38:35.294;h;h;h;h;h;607860;340444;948304;No Activo
2483;2020-12-06 03:38:35.553;h;h;h;h;h;607884;340420;948304;No Activo
2484;2020-12-06 03:38:35.785;h;h;h;h;h;607792;340512;948304;No Activo
2485;2020-12-06 03:38:36.018;h;h;h;h;h;615672;332632;948304;No Activo
2486;2020-12-06 03:38:36.256;h;h;h;h;h;613892;334412;948304;No Activo
2487;2020-12-06 03:38:36.526;h;h;h;h;h;613372;334932;948304;No Activo
2488;2020-12-06 03:38:36.789;h;h;h;h;h;613608;334696;948304;No Activo
2489;2020-12-06 03:38:37.024;h;h;h;h;h;613216;335088;948304;No Activo
2490;2020-12-06 03:38:37.256;h;h;h;h;h;613232;335072;948304;No Activo
2491;2020-12-06 03:38:37.491;h;h;h;h;h;612980;335324;948304;No Activo
2492;2020-12-06 03:38:37.749;h;h;h;h;h;613468;334836;948304;No Activo
2493;2020-12-06 03:38:38.007;h;h;h;h;h;613468;334836;948304;No Activo
2494;2020-12-06 03:38:38.240;h;h;h;h;h;614916;333388;948304;No Activo
2495;2020-12-06 03:38:38.476;h;h;h;h;h;610024;338280;948304;No Activo
2496;2020-12-06 03:38:38.712;h;h;h;h;h;612324;335980;948304;No Activo
2497;2020-12-06 03:38:38.950;h;h;h;h;h;612900;335404;948304;No Activo
2498;2020-12-06 03:38:39.183;h;h;h;h;h;612380;335924;948304;No Activo
2499;2020-12-06 03:38:39.415;h;h;h;h;h;612144;336160;948304;No Activo
2500;2020-12-06 03:38:39.676;h;h;h;h;h;611372;336932;948304;No Activo
2501;2020-12-06 03:38:39.936;h;h;h;h;h;611128;337176;948304;No Activo
2502;2020-12-06 03:38:40.169;h;h;h;h;h;610608;337696;948304;No Activo
2503;2020-12-06 03:38:40.401;h;h;h;h;h;610072;338232;948304;No Activo
2504;2020-12-06 03:38:40.634;h;h;h;h;h;610344;337960;948304;No Activo
2505;2020-12-06 03:38:40.892;h;h;h;h;h;610596;337708;948304;No Activo
2506;2020-12-06 03:38:41.150;h;h;h;h;h;610372;337932;948304;No Activo
2507;2020-12-06 03:38:41.384;h;h;h;h;h;610608;337696;948304;No Activo
2508;2020-12-06 03:38:41.616;h;h;h;h;h;610372;337932;948304;No Activo
2509;2020-12-06 03:38:41.848;h;h;h;h;h;610608;337696;948304;No Activo
2510;2020-12-06 03:38:42.107;h;h;h;h;h;610380;337924;948304;No Activo
2511;2020-12-06 03:38:42.366;h;h;h;h;h;610616;337688;948304;No Activo
2512;2020-12-06 03:38:42.598;h;h;h;h;h;607572;340732;948304;No Activo
2513;2020-12-06 03:38:42.839;h;h;h;h;h;612088;336216;948304;No Activo
2514;2020-12-06 03:38:43.072;h;h;h;h;h;611852;336452;948304;No Activo
2515;2020-12-06 03:38:43.334;h;h;h;h;h;611340;336964;948304;No Activo
2516;2020-12-06 03:38:43.571;h;h;h;h;h;610232;338072;948304;No Activo
2517;2020-12-06 03:38:43.805;h;h;h;h;h;609964;338340;948304;No Activo
2518;2020-12-06 03:38:44.046;h;h;h;h;h;611884;336420;948304;No Activo
2519;2020-12-06 03:38:44.330;h;h;h;h;h;614724;333580;948304;No Activo
2520;2020-12-06 03:38:44.586;h;h;h;h;h;612956;335348;948304;No Activo
2521;2020-12-06 03:38:44.848;h;h;h;h;h;610084;338220;948304;No Activo
2522;2020-12-06 03:38:45.110;h;h;h;h;h;610004;338300;948304;No Activo
2523;2020-12-06 03:38:45.365;h;h;h;h;h;609448;338856;948304;No Activo
2524;2020-12-06 03:38:45.614;h;h;h;h;h;609000;339304;948304;No Activo
2525;2020-12-06 03:38:45.863;h;h;h;h;h;608524;339780;948304;No Activo
2526;2020-12-06 03:38:46.112;h;h;h;h;h;608648;339656;948304;No Activo
2527;2020-12-06 03:38:46.355;h;h;h;h;h;604772;343532;948304;No Activo
2528;2020-12-06 03:38:46.599;h;h;h;h;h;604912;343392;948304;No Activo
2529;2020-12-06 03:38:46.848;h;h;h;h;h;605252;343052;948304;No Activo
2530;2020-12-06 03:38:47.090;h;h;h;h;h;605384;342920;948304;No Activo
2531;2020-12-06 03:38:47.329;h;h;h;h;h;605360;342944;948304;No Activo
2532;2020-12-06 03:38:47.570;h;h;h;h;h;605376;342928;948304;No Activo
2533;2020-12-06 03:38:47.815;h;h;h;h;h;604436;343868;948304;No Activo
2534;2020-12-06 03:38:48.062;h;h;h;h;h;603176;345128;948304;No Activo
2535;2020-12-06 03:38:48.314;h;h;h;h;h;602996;345308;948304;No Activo
2536;2020-12-06 03:38:48.560;h;h;h;h;h;602308;345996;948304;No Activo
2537;2020-12-06 03:38:48.813;h;h;h;h;h;599744;348560;948304;No Activo
2538;2020-12-06 03:38:49.053;h;h;h;h;h;599780;348524;948304;No Activo
2539;2020-12-06 03:38:49.324;h;h;h;h;h;599748;348556;948304;No Activo
2540;2020-12-06 03:38:49.560;h;h;h;h;h;599864;348440;948304;No Activo
2541;2020-12-06 03:38:49.794;h;h;h;h;h;599896;348408;948304;No Activo
2542;2020-12-06 03:38:50.027;h;h;h;h;h;599856;348448;948304;No Activo
2543;2020-12-06 03:38:50.265;h;h;h;h;h;599840;348464;948304;No Activo
2544;2020-12-06 03:38:50.498;h;h;h;h;h;600128;348176;948304;No Activo
2545;2020-12-06 03:38:50.734;h;h;h;h;h;599872;348432;948304;No Activo
2546;2020-12-06 03:38:50.994;h;h;h;h;h;599396;348908;948304;No Activo
2547;2020-12-06 03:38:51.231;h;h;h;h;h;599664;348640;948304;No Activo
2548;2020-12-06 03:38:51.472;h;h;h;h;h;599420;348884;948304;No Activo
2549;2020-12-06 03:38:51.732;h;h;h;h;h;599672;348632;948304;No Activo
2550;2020-12-06 03:38:51.967;h;h;h;h;h;599128;349176;948304;No Activo
2551;2020-12-06 03:38:52.212;h;h;h;h;h;598892;349412;948304;No Activo
2552;2020-12-06 03:38:52.449;h;h;h;h;h;599400;348904;948304;No Activo
2553;2020-12-06 03:38:52.714;h;h;h;h;h;599652;348652;948304;No Activo
2554;2020-12-06 03:38:52.951;h;h;h;h;h;599424;348880;948304;No Activo
2555;2020-12-06 03:38:53.187;h;h;h;h;h;599392;348912;948304;No Activo
2556;2020-12-06 03:38:53.422;h;h;h;h;h;598820;349484;948304;No Activo
2557;2020-12-06 03:38:53.691;h;h;h;h;h;600404;347900;948304;No Activo
2558;2020-12-06 03:38:53.929;h;h;h;h;h;600068;348236;948304;No Activo
2559;2020-12-06 03:38:54.165;h;h;h;h;h;599532;348772;948304;No Activo
2560;2020-12-06 03:38:54.401;h;h;h;h;h;599536;348768;948304;No Activo
2561;2020-12-06 03:38:54.635;h;h;h;h;h;599284;349020;948304;No Activo
2562;2020-12-06 03:38:54.869;h;h;h;h;h;599284;349020;948304;No Activo
2563;2020-12-06 03:38:55.109;h;h;h;h;h;599444;348860;948304;No Activo
2564;2020-12-06 03:38:55.354;h;h;h;h;h;599288;349016;948304;No Activo
2565;2020-12-06 03:38:55.608;h;h;h;h;h;598140;350164;948304;No Activo
2566;2020-12-06 03:38:55.845;h;h;h;h;h;598188;350116;948304;No Activo
2567;2020-12-06 03:38:56.082;h;h;h;h;h;597024;351280;948304;No Activo
2568;2020-12-06 03:38:56.317;h;h;h;h;h;596520;351784;948304;No Activo
2569;2020-12-06 03:38:56.558;h;h;h;h;h;595252;353052;948304;No Activo
2570;2020-12-06 03:38:56.798;h;h;h;h;h;595308;352996;948304;No Activo
2571;2020-12-06 03:38:57.047;h;h;h;h;h;595240;353064;948304;No Activo
2572;2020-12-06 03:38:57.289;h;h;h;h;h;593712;354592;948304;No Activo
2573;2020-12-06 03:38:57.527;h;h;h;h;h;593560;354744;948304;No Activo
2574;2020-12-06 03:38:57.761;h;h;h;h;h;593032;355272;948304;No Activo
2575;2020-12-06 03:38:57.995;h;h;h;h;h;592912;355392;948304;No Activo
2576;2020-12-06 03:38:58.257;h;h;h;h;h;592416;355888;948304;No Activo
2577;2020-12-06 03:38:58.522;h;h;h;h;h;592296;356008;948304;No Activo
2578;2020-12-06 03:38:58.795;h;h;h;h;h;592460;355844;948304;No Activo
2579;2020-12-06 03:38:59.045;h;h;h;h;h;590492;357812;948304;No Activo
2580;2020-12-06 03:38:59.294;h;h;h;h;h;591408;356896;948304;No Activo
2581;2020-12-06 03:38:59.531;h;h;h;h;h;589528;358776;948304;No Activo
2582;2020-12-06 03:38:59.773;h;h;h;h;h;589940;358364;948304;No Activo
2583;2020-12-06 03:39:00.020;h;h;h;h;h;589672;358632;948304;No Activo
2584;2020-12-06 03:39:00.271;h;h;h;h;h;588912;359392;948304;No Activo
2585;2020-12-06 03:39:00.515;h;h;h;h;h;588404;359900;948304;No Activo
2586;2020-12-06 03:39:00.754;h;h;h;h;h;585588;362716;948304;No Activo
2587;2020-12-06 03:39:01.003;h;h;h;h;h;585544;362760;948304;No Activo
2588;2020-12-06 03:39:01.241;h;h;h;h;h;585528;362776;948304;No Activo
2589;2020-12-06 03:39:01.510;h;h;h;h;h;585536;362768;948304;No Activo
2590;2020-12-06 03:39:01.772;h;h;h;h;h;585584;362720;948304;No Activo
2591;2020-12-06 03:39:02.006;h;h;h;h;h;585820;362484;948304;No Activo
2592;2020-12-06 03:39:02.241;h;h;h;h;h;585584;362720;948304;No Activo
2593;2020-12-06 03:39:02.474;h;h;h;h;h;585836;362468;948304;No Activo
2594;2020-12-06 03:39:02.734;h;h;h;h;h;585584;362720;948304;No Activo
2595;2020-12-06 03:39:02.995;h;h;h;h;h;585836;362468;948304;No Activo
2596;2020-12-06 03:39:03.256;h;h;h;h;h;585600;362704;948304;No Activo
2597;2020-12-06 03:39:03.494;h;h;h;h;h;585080;363224;948304;No Activo
2598;2020-12-06 03:39:03.728;h;h;h;h;h;585600;362704;948304;No Activo
2599;2020-12-06 03:39:03.989;h;h;h;h;h;585356;362948;948304;No Activo
2600;2020-12-06 03:39:04.251;h;h;h;h;h;585592;362712;948304;No Activo
2601;2020-12-06 03:39:04.487;h;h;h;h;h;585616;362688;948304;No Activo
2602;2020-12-06 03:39:04.721;h;h;h;h;h;585364;362940;948304;No Activo
2603;2020-12-06 03:39:04.955;h;h;h;h;h;584376;363928;948304;No Activo
2604;2020-12-06 03:39:05.220;h;h;h;h;h;584488;363816;948304;No Activo
2605;2020-12-06 03:39:05.455;h;h;h;h;h;584968;363336;948304;No Activo
2606;2020-12-06 03:39:05.688;h;h;h;h;h;585220;363084;948304;No Activo
2607;2020-12-06 03:39:05.921;h;h;h;h;h;585532;362772;948304;No Activo
2608;2020-12-06 03:39:06.182;h;h;h;h;h;585000;363304;948304;No Activo
2609;2020-12-06 03:39:06.415;h;h;h;h;h;585000;363304;948304;No Activo
2610;2020-12-06 03:39:06.648;h;h;h;h;h;584748;363556;948304;No Activo
2611;2020-12-06 03:39:06.881;h;h;h;h;h;585260;363044;948304;No Activo
2612;2020-12-06 03:39:07.142;h;h;h;h;h;585264;363040;948304;No Activo
2613;2020-12-06 03:39:07.402;h;h;h;h;h;585224;363080;948304;No Activo
2614;2020-12-06 03:39:07.636;h;h;h;h;h;585264;363040;948304;No Activo
2615;2020-12-06 03:39:07.870;h;h;h;h;h;585264;363040;948304;No Activo
2616;2020-12-06 03:39:08.108;h;h;h;h;h;585852;362452;948304;No Activo
2617;2020-12-06 03:39:08.341;h;h;h;h;h;585812;362492;948304;No Activo
2618;2020-12-06 03:39:08.574;h;h;h;h;h;586012;362292;948304;No Activo
2619;2020-12-06 03:39:08.814;h;h;h;h;h;591348;356956;948304;No Activo
2620;2020-12-06 03:39:09.077;h;h;h;h;h;591824;356480;948304;No Activo
2621;2020-12-06 03:39:09.347;h;h;h;h;h;593908;354396;948304;No Activo
2622;2020-12-06 03:39:09.596;h;h;h;h;h;593380;354924;948304;No Activo
2623;2020-12-06 03:39:09.834;h;h;h;h;h;593236;355068;948304;No Activo
2624;2020-12-06 03:39:10.071;h;h;h;h;h;593008;355296;948304;No Activo
2625;2020-12-06 03:39:10.310;h;h;h;h;h;592660;355644;948304;No Activo
2626;2020-12-06 03:39:10.577;h;h;h;h;h;593928;354376;948304;No Activo
2627;2020-12-06 03:39:10.816;h;h;h;h;h;593592;354712;948304;No Activo
2628;2020-12-06 03:39:11.063;h;h;h;h;h;593132;355172;948304;No Activo
2629;2020-12-06 03:39:11.299;h;h;h;h;h;592912;355392;948304;No Activo
2630;2020-12-06 03:39:11.580;h;h;h;h;h;592912;355392;948304;No Activo
2631;2020-12-06 03:39:11.814;h;h;h;h;h;592396;355908;948304;No Activo
2632;2020-12-06 03:39:12.063;h;h;h;h;h;591892;356412;948304;No Activo
2633;2020-12-06 03:39:12.308;h;h;h;h;h;591640;356664;948304;No Activo
2634;2020-12-06 03:39:12.561;h;h;h;h;h;591652;356652;948304;No Activo
2635;2020-12-06 03:39:12.804;h;h;h;h;h;591432;356872;948304;No Activo
2636;2020-12-06 03:39:13.061;h;h;h;h;h;591428;356876;948304;No Activo
2637;2020-12-06 03:39:13.314;h;h;h;h;h;591680;356624;948304;No Activo
2638;2020-12-06 03:39:13.578;h;h;h;h;h;591724;356580;948304;No Activo
2639;2020-12-06 03:39:13.814;h;h;h;h;h;591960;356344;948304;No Activo
2640;2020-12-06 03:39:14.071;h;h;h;h;h;591464;356840;948304;No Activo
2641;2020-12-06 03:39:14.325;h;h;h;h;h;591724;356580;948304;No Activo
2642;2020-12-06 03:39:14.575;h;h;h;h;h;591464;356840;948304;No Activo
2643;2020-12-06 03:39:14.816;h;h;h;h;h;591732;356572;948304;No Activo
2644;2020-12-06 03:39:15.062;h;h;h;h;h;591468;356836;948304;No Activo
2645;2020-12-06 03:39:15.298;h;h;h;h;h;591224;357080;948304;No Activo
2646;2020-12-06 03:39:15.533;h;h;h;h;h;591208;357096;948304;No Activo
2647;2020-12-06 03:39:15.768;h;h;h;h;h;588208;360096;948304;No Activo
2648;2020-12-06 03:39:16.042;h;h;h;h;h;584696;363608;948304;No Activo
2649;2020-12-06 03:39:16.278;h;h;h;h;h;584168;364136;948304;No Activo
2650;2020-12-06 03:39:16.513;h;h;h;h;h;584688;363616;948304;No Activo
2651;2020-12-06 03:39:16.748;h;h;h;h;h;584940;363364;948304;No Activo
2652;2020-12-06 03:39:17.009;h;h;h;h;h;584940;363364;948304;No Activo
2653;2020-12-06 03:39:17.242;h;h;h;h;h;585392;362912;948304;No Activo
2654;2020-12-06 03:39:17.476;h;h;h;h;h;585384;362920;948304;No Activo
2655;2020-12-06 03:39:17.711;h;h;h;h;h;585384;362920;948304;No Activo
2656;2020-12-06 03:39:17.979;h;h;h;h;h;585740;362564;948304;No Activo
2657;2020-12-06 03:39:18.253;h;h;h;h;h;584496;363808;948304;No Activo
2658;2020-12-06 03:39:18.487;h;h;h;h;h;584732;363572;948304;No Activo
2659;2020-12-06 03:39:18.720;h;h;h;h;h;584984;363320;948304;No Activo
2660;2020-12-06 03:39:18.954;h;h;h;h;h;585472;362832;948304;No Activo
2661;2020-12-06 03:39:19.221;h;h;h;h;h;592292;356012;948304;No Activo
2662;2020-12-06 03:39:19.485;h;h;h;h;h;592200;356104;948304;No Activo
2663;2020-12-06 03:39:19.746;h;h;h;h;h;591940;356364;948304;No Activo
2664;2020-12-06 03:39:19.982;h;h;h;h;h;591808;356496;948304;No Activo
2665;2020-12-06 03:39:20.216;h;h;h;h;h;591804;356500;948304;No Activo
2666;2020-12-06 03:39:20.450;h;h;h;h;h;592040;356264;948304;No Activo
2667;2020-12-06 03:39:20.713;h;h;h;h;h;591772;356532;948304;No Activo
2668;2020-12-06 03:39:20.975;h;h;h;h;h;591476;356828;948304;No Activo
2669;2020-12-06 03:39:21.211;h;h;h;h;h;591492;356812;948304;No Activo
2670;2020-12-06 03:39:21.445;h;h;h;h;h;591728;356576;948304;No Activo
2671;2020-12-06 03:39:21.679;h;h;h;h;h;591944;356360;948304;No Activo
2672;2020-12-06 03:39:21.943;h;h;h;h;h;591928;356376;948304;No Activo
2673;2020-12-06 03:39:22.212;h;h;h;h;h;586468;361836;948304;No Activo
2674;2020-12-06 03:39:22.447;h;h;h;h;h;585960;362344;948304;No Activo
2675;2020-12-06 03:39:22.681;h;h;h;h;h;585952;362352;948304;No Activo
2676;2020-12-06 03:39:22.916;h;h;h;h;h;585952;362352;948304;No Activo
2677;2020-12-06 03:39:23.176;h;h;h;h;h;585952;362352;948304;No Activo
2678;2020-12-06 03:39:23.409;h;h;h;h;h;585700;362604;948304;No Activo
2679;2020-12-06 03:39:23.642;h;h;h;h;h;585952;362352;948304;No Activo
2680;2020-12-06 03:39:23.876;h;h;h;h;h;585700;362604;948304;No Activo
2681;2020-12-06 03:39:24.140;h;h;h;h;h;581920;366384;948304;No Activo
2682;2020-12-06 03:39:24.380;h;h;h;h;h;581380;366924;948304;No Activo
2683;2020-12-06 03:39:24.613;h;h;h;h;h;581636;366668;948304;No Activo
2684;2020-12-06 03:39:24.855;h;h;h;h;h;581560;366744;948304;No Activo
2685;2020-12-06 03:39:25.118;h;h;h;h;h;581960;366344;948304;No Activo
2686;2020-12-06 03:39:25.352;h;h;h;h;h;581676;366628;948304;No Activo
2687;2020-12-06 03:39:25.586;h;h;h;h;h;581676;366628;948304;No Activo
2688;2020-12-06 03:39:25.820;h;h;h;h;h;581408;366896;948304;No Activo
2689;2020-12-06 03:39:26.080;h;h;h;h;h;581432;366872;948304;No Activo
2690;2020-12-06 03:39:26.341;h;h;h;h;h;580928;367376;948304;No Activo
2691;2020-12-06 03:39:26.575;h;h;h;h;h;581180;367124;948304;No Activo
2692;2020-12-06 03:39:26.810;h;h;h;h;h;580944;367360;948304;No Activo
2693;2020-12-06 03:39:27.042;h;h;h;h;h;581164;367140;948304;No Activo
2694;2020-12-06 03:39:27.301;h;h;h;h;h;581432;366872;948304;No Activo
2695;2020-12-06 03:39:27.561;h;h;h;h;h;581684;366620;948304;No Activo
2696;2020-12-06 03:39:27.795;h;h;h;h;h;581960;366344;948304;No Activo
2697;2020-12-06 03:39:28.028;h;h;h;h;h;581944;366360;948304;No Activo
2698;2020-12-06 03:39:28.261;h;h;h;h;h;581440;366864;948304;No Activo
2699;2020-12-06 03:39:28.527;h;h;h;h;h;581212;367092;948304;No Activo
2700;2020-12-06 03:39:28.786;h;h;h;h;h;581172;367132;948304;No Activo
2701;2020-12-06 03:39:29.020;h;h;h;h;h;581424;366880;948304;No Activo
2702;2020-12-06 03:39:29.253;h;h;h;h;h;581172;367132;948304;No Activo
2703;2020-12-06 03:39:29.486;h;h;h;h;h;581172;367132;948304;No Activo
2704;2020-12-06 03:39:29.746;h;h;h;h;h;581172;367132;948304;No Activo
2705;2020-12-06 03:39:30.005;h;h;h;h;h;581440;366864;948304;No Activo
2706;2020-12-06 03:39:30.238;h;h;h;h;h;580920;367384;948304;No Activo
2707;2020-12-06 03:39:30.471;h;h;h;h;h;581460;366844;948304;No Activo
2708;2020-12-06 03:39:30.708;h;h;h;h;h;581192;367112;948304;No Activo
2709;2020-12-06 03:39:30.967;h;h;h;h;h;581168;367136;948304;No Activo
2710;2020-12-06 03:39:31.228;h;h;h;h;h;581168;367136;948304;No Activo
2711;2020-12-06 03:39:31.464;h;h;h;h;h;580208;368096;948304;No Activo
2712;2020-12-06 03:39:31.698;h;h;h;h;h;580688;367616;948304;No Activo
2713;2020-12-06 03:39:31.932;h;h;h;h;h;580704;367600;948304;No Activo
2714;2020-12-06 03:39:32.192;h;h;h;h;h;580704;367600;948304;No Activo
2715;2020-12-06 03:39:32.451;h;h;h;h;h;580672;367632;948304;No Activo
2716;2020-12-06 03:39:32.685;h;h;h;h;h;580964;367340;948304;No Activo
2717;2020-12-06 03:39:32.918;h;h;h;h;h;580680;367624;948304;No Activo
